NTD ID,Legacy NTD ID,Agency,Mode/Type of Service Status,Reporter Type,UACE CD,UZA Name,Mode,TOS,3 Mode,Date,UPT,VOMS,VRH,VRM,Agency Mode TOS Date,State,FTA Region
90087,9087,City of Santa Maria,Active,Full Reporter,79417,"Santa Maria, CA",MB,PT,Bus,Oct-21,"40,303",20,"4,338","66,378",90087_MB_PT_Active_Full Reporter_79417_2021-10-01,CA,9
90087,9087,City of Santa Maria,Active,Full Reporter,79417,"Santa Maria, CA",MB,PT,Bus,Nov-21,"35,197",20,"3,984","60,867",90087_MB_PT_Active_Full Reporter_79417_2021-11-01,CA,9
90087,9087,City of Santa Maria,Active,Full Reporter,79417,"Santa Maria, CA",MB,PT,Bus,Dec-21,"24,398",20,"4,301","65,559",90087_MB_PT_Active_Full Reporter_79417_2021-12-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",CB,PT,Bus,Jan-21,"3,312",7,"1,152","30,735",90088_CB_PT_Active_Full Reporter_61057_2021-01-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",CB,PT,Bus,Feb-21,"3,508",7,"1,155","30,791",90088_CB_PT_Active_Full Reporter_61057_2021-02-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",CB,PT,Bus,Mar-21,"4,123",7,"1,329","35,427",90088_CB_PT_Active_Full Reporter_61057_2021-03-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",CB,PT,Bus,Apr-21,"4,448",7,"1,273","33,932",90088_CB_PT_Active_Full Reporter_61057_2021-04-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",CB,PT,Bus,May-21,"4,072",7,"1,155","30,803",90088_CB_PT_Active_Full Reporter_61057_2021-05-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",CB,PT,Bus,Jun-21,"4,412",7,"1,266","33,893",90088_CB_PT_Active_Full Reporter_61057_2021-06-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",CB,PT,Bus,Jul-21,"4,772",7,"1,271","33,926",90088_CB_PT_Active_Full Reporter_61057_2021-07-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",CB,PT,Bus,Aug-21,"5,215",9,"1,412","36,524",90088_CB_PT_Active_Full Reporter_61057_2021-08-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",CB,PT,Bus,Sep-21,"5,003",9,"1,434","36,688",90088_CB_PT_Active_Full Reporter_61057_2021-09-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",CB,PT,Bus,Oct-21,"5,501",9,"1,294","34,816",90088_CB_PT_Active_Full Reporter_61057_2021-10-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",CB,PT,Bus,Nov-21,"4,016",9,"1,360","35,648",90088_CB_PT_Active_Full Reporter_61057_2021-11-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",CB,PT,Bus,Dec-21,"4,386",9,"1,394","36,169",90088_CB_PT_Active_Full Reporter_61057_2021-12-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",DR,PT,Bus,Jan-21,"5,162",16,"3,183","22,528",90088_DR_PT_Active_Full Reporter_61057_2021-01-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",DR,PT,Bus,Feb-21,"6,204",16,"3,095","24,293",90088_DR_PT_Active_Full Reporter_61057_2021-02-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",DR,PT,Bus,Mar-21,"8,134",16,"3,542","30,271",90088_DR_PT_Active_Full Reporter_61057_2021-03-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",DR,PT,Bus,Apr-21,"7,998",16,"3,410","29,834",90088_DR_PT_Active_Full Reporter_61057_2021-04-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",DR,PT,Bus,May-21,"6,811",16,"2,806","25,649",90088_DR_PT_Active_Full Reporter_61057_2021-05-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",DR,PT,Bus,Jun-21,"7,047",14,"2,784","25,775",90088_DR_PT_Active_Full Reporter_61057_2021-06-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",DR,PT,Bus,Jul-21,"7,342",20,"2,920","26,399",90088_DR_PT_Active_Full Reporter_61057_2021-07-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",DR,PT,Bus,Aug-21,"7,114",21,"2,971","24,948",90088_DR_PT_Active_Full Reporter_61057_2021-08-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",DR,PT,Bus,Sep-21,"6,735",22,"2,810","23,157",90088_DR_PT_Active_Full Reporter_61057_2021-09-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",DR,PT,Bus,Oct-21,"6,655",22,"2,889","22,848",90088_DR_PT_Active_Full Reporter_61057_2021-10-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",DR,PT,Bus,Nov-21,"5,720",21,"2,690","19,882",90088_DR_PT_Active_Full Reporter_61057_2021-11-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",DR,PT,Bus,Dec-21,"4,412",20,"2,810","18,101",90088_DR_PT_Active_Full Reporter_61057_2021-12-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",MB,PT,Bus,Jan-21,"11,785",8,"2,583","40,819",90088_MB_PT_Active_Full Reporter_61057_2021-01-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",MB,PT,Bus,Feb-21,"12,802",8,"2,415","38,176",90088_MB_PT_Active_Full Reporter_61057_2021-02-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",MB,PT,Bus,Mar-21,"15,515",8,"2,674","42,347",90088_MB_PT_Active_Full Reporter_61057_2021-03-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",MB,PT,Bus,Apr-21,"16,536",8,"2,534","40,170",90088_MB_PT_Active_Full Reporter_61057_2021-04-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",MB,PT,Bus,May-21,"19,886",11,"3,187","48,570",90088_MB_PT_Active_Full Reporter_61057_2021-05-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",MB,PT,Bus,Jun-21,"20,834",11,"3,486","52,520",90088_MB_PT_Active_Full Reporter_61057_2021-06-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",MB,PT,Bus,Jul-21,"20,624",11,"3,513","52,829",90088_MB_PT_Active_Full Reporter_61057_2021-07-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",MB,PT,Bus,Aug-21,"25,728",15,"3,800","56,428",90088_MB_PT_Active_Full Reporter_61057_2021-08-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",MB,PT,Bus,Sep-21,"25,596",15,"3,745","55,009",90088_MB_PT_Active_Full Reporter_61057_2021-09-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",MB,PT,Bus,Oct-21,"23,909",15,"3,907","58,034",90088_MB_PT_Active_Full Reporter_61057_2021-10-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",MB,PT,Bus,Nov-21,"24,555",15,"3,684","53,575",90088_MB_PT_Active_Full Reporter_61057_2021-11-01,CA,9
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,61057,"Napa, CA",MB,PT,Bus,Dec-21,"23,702",15,"3,779","54,581",90088_MB_PT_Active_Full Reporter_61057_2021-12-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",DR,PT,Bus,Jan-21,"1,600",13,"1,180","15,859",90089_DR_PT_Active_Full Reporter_79498_2021-01-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",DR,PT,Bus,Feb-21,"1,835",16,"1,317","17,977",90089_DR_PT_Active_Full Reporter_79498_2021-02-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",DR,PT,Bus,Mar-21,"2,091",16,"1,545","22,030",90089_DR_PT_Active_Full Reporter_79498_2021-03-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",DR,PT,Bus,Apr-21,"2,032",15,"1,490","21,150",90089_DR_PT_Active_Full Reporter_79498_2021-04-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",DR,PT,Bus,May-21,"2,407",16,"1,484","20,980",90089_DR_PT_Active_Full Reporter_79498_2021-05-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",DR,PT,Bus,Jun-21,"2,482",17,"1,684","24,314",90089_DR_PT_Active_Full Reporter_79498_2021-06-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",DR,PT,Bus,Jul-21,"2,608",14,"1,685","24,326",90089_DR_PT_Active_Full Reporter_79498_2021-07-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",DR,PT,Bus,Aug-21,"2,676",14,"1,780","28,418",90089_DR_PT_Active_Full Reporter_79498_2021-08-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",DR,PT,Bus,Sep-21,"2,559",13,"1,721","25,216",90089_DR_PT_Active_Full Reporter_79498_2021-09-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",DR,PT,Bus,Oct-21,"3,292",15,"1,854","27,742",90089_DR_PT_Active_Full Reporter_79498_2021-10-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",DR,PT,Bus,Nov-21,"2,526",13,"1,627","24,354",90089_DR_PT_Active_Full Reporter_79498_2021-11-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",DR,PT,Bus,Dec-21,"2,498",12,"1,610","22,333",90089_DR_PT_Active_Full Reporter_79498_2021-12-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",MB,PT,Bus,Jan-21,"27,333",25,"5,607","91,201",90089_MB_PT_Active_Full Reporter_79498_2021-01-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",MB,PT,Bus,Feb-21,"24,709",25,"5,357","86,816",90089_MB_PT_Active_Full Reporter_79498_2021-02-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",MB,PT,Bus,Mar-21,"28,504",27,"6,105","98,523",90089_MB_PT_Active_Full Reporter_79498_2021-03-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",MB,PT,Bus,Apr-21,"29,700",27,"5,858","93,730",90089_MB_PT_Active_Full Reporter_79498_2021-04-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",MB,PT,Bus,May-21,"30,263",27,"5,832","92,169",90089_MB_PT_Active_Full Reporter_79498_2021-05-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",MB,PT,Bus,Jun-21,"32,118",27,"5,898","93,940",90089_MB_PT_Active_Full Reporter_79498_2021-06-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",MB,PT,Bus,Jul-21,"30,823",27,"5,888","93,674",90089_MB_PT_Active_Full Reporter_79498_2021-07-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",MB,PT,Bus,Aug-21,"37,138",30,"6,850","110,340",90089_MB_PT_Active_Full Reporter_79498_2021-08-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",MB,PT,Bus,Sep-21,"39,962",30,"6,826","107,085",90089_MB_PT_Active_Full Reporter_79498_2021-09-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",MB,PT,Bus,Oct-21,"40,611",30,"7,104","112,278",90089_MB_PT_Active_Full Reporter_79498_2021-10-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",MB,PT,Bus,Nov-21,"37,660",30,"6,672","106,156",90089_MB_PT_Active_Full Reporter_79498_2021-11-01,CA,9
90089,9089,County of Sonoma ,Active,Full Reporter,79498,"Santa Rosa, CA",MB,PT,Bus,Dec-21,"34,724",30,"6,993","111,637",90089_MB_PT_Active_Full Reporter_79498_2021-12-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",DR,PT,Bus,Jan-21,"1,026",8,"1,245","19,476",90090_DR_PT_Active_Full Reporter_77068_2021-01-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",DR,PT,Bus,Feb-21,"1,148",8,"1,174","19,837",90090_DR_PT_Active_Full Reporter_77068_2021-02-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",DR,PT,Bus,Mar-21,"1,458",8,"1,517","24,847",90090_DR_PT_Active_Full Reporter_77068_2021-03-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",DR,PT,Bus,Apr-21,"1,447",7,"1,400","23,958",90090_DR_PT_Active_Full Reporter_77068_2021-04-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",DR,PT,Bus,May-21,"1,360",9,"1,359","21,256",90090_DR_PT_Active_Full Reporter_77068_2021-05-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",DR,PT,Bus,Jun-21,"1,555",9,"1,527","24,128",90090_DR_PT_Active_Full Reporter_77068_2021-06-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",DR,PT,Bus,Jul-21,"1,927",10,"1,631","27,075",90090_DR_PT_Active_Full Reporter_77068_2021-07-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",DR,PT,Bus,Aug-21,"1,913",10,"1,665","26,279",90090_DR_PT_Active_Full Reporter_77068_2021-08-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",DR,PT,Bus,Sep-21,"1,943",10,"1,648","26,247",90090_DR_PT_Active_Full Reporter_77068_2021-09-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",DR,PT,Bus,Oct-21,"1,939",9,"1,557","25,272",90090_DR_PT_Active_Full Reporter_77068_2021-10-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",DR,PT,Bus,Nov-21,"1,951",7,"1,617","24,359",90090_DR_PT_Active_Full Reporter_77068_2021-11-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",DR,PT,Bus,Dec-21,"1,886",9,"1,548","24,842",90090_DR_PT_Active_Full Reporter_77068_2021-12-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",MB,PT,Bus,Jan-21,"32,844",32,"6,350","126,024",90090_MB_PT_Active_Full Reporter_77068_2021-01-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",MB,PT,Bus,Feb-21,"30,485",32,"5,672","114,584",90090_MB_PT_Active_Full Reporter_77068_2021-02-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",MB,PT,Bus,Mar-21,"35,856",32,"6,430","130,134",90090_MB_PT_Active_Full Reporter_77068_2021-03-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",MB,PT,Bus,Apr-21,"36,449",32,"5,993","120,287",90090_MB_PT_Active_Full Reporter_77068_2021-04-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",MB,PT,Bus,May-21,"37,024",32,"6,049","121,593",90090_MB_PT_Active_Full Reporter_77068_2021-05-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",MB,PT,Bus,Jun-21,"36,074",32,"5,993","120,242",90090_MB_PT_Active_Full Reporter_77068_2021-06-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",MB,PT,Bus,Jul-21,"38,662",32,"6,127","122,840",90090_MB_PT_Active_Full Reporter_77068_2021-07-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",MB,PT,Bus,Aug-21,"40,595",32,"6,152","123,513",90090_MB_PT_Active_Full Reporter_77068_2021-08-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",MB,PT,Bus,Sep-21,"54,016",32,"6,078","117,697",90090_MB_PT_Active_Full Reporter_77068_2021-09-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",MB,PT,Bus,Oct-21,"74,137",32,"6,510","117,807",90090_MB_PT_Active_Full Reporter_77068_2021-10-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",MB,PT,Bus,Nov-21,"65,761",32,"6,234","113,084",90090_MB_PT_Active_Full Reporter_77068_2021-11-01,CA,9
90090,9090,Yolo County Transportation District,Active,Full Reporter,77068,"Sacramento, CA",MB,PT,Bus,Dec-21,"49,674",32,"6,028","113,023",90090_MB_PT_Active_Full Reporter_77068_2021-12-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",CB,PT,Bus,Jan-21,783,4,491,"19,238",90091_CB_PT_Active_Full Reporter_90946_2021-01-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",CB,PT,Bus,Feb-21,445,4,458,"17,891",90091_CB_PT_Active_Full Reporter_90946_2021-02-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",CB,PT,Bus,Mar-21,463,4,506,"19,821",90091_CB_PT_Active_Full Reporter_90946_2021-03-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",CB,PT,Bus,Apr-21,495,4,476,"18,491",90091_CB_PT_Active_Full Reporter_90946_2021-04-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",CB,PT,Bus,May-21,542,4,494,"19,303",90091_CB_PT_Active_Full Reporter_90946_2021-05-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",CB,PT,Bus,Jun-21,559,4,490,"18,992",90091_CB_PT_Active_Full Reporter_90946_2021-06-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",CB,PT,Bus,Jul-21,586,4,499,"19,306",90091_CB_PT_Active_Full Reporter_90946_2021-07-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",CB,PT,Bus,Aug-21,"1,120",4,512,"19,914",90091_CB_PT_Active_Full Reporter_90946_2021-08-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",CB,PT,Bus,Sep-21,"2,034",4,502,"19,311",90091_CB_PT_Active_Full Reporter_90946_2021-09-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",CB,PT,Bus,Oct-21,"1,805",4,516,"20,013",90091_CB_PT_Active_Full Reporter_90946_2021-10-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",CB,PT,Bus,Nov-21,"1,531",4,484,"18,722",90091_CB_PT_Active_Full Reporter_90946_2021-11-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",CB,PT,Bus,Dec-21,945,4,503,"19,227",90091_CB_PT_Active_Full Reporter_90946_2021-12-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",DR,PT,Bus,Jan-21,"1,110",3,484,"6,802",90091_DR_PT_Active_Full Reporter_90946_2021-01-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",DR,PT,Bus,Feb-21,979,3,458,"6,403",90091_DR_PT_Active_Full Reporter_90946_2021-02-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",DR,PT,Bus,Mar-21,"1,056",3,539,"7,547",90091_DR_PT_Active_Full Reporter_90946_2021-03-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",DR,PT,Bus,Apr-21,"1,257",4,615,"8,778",90091_DR_PT_Active_Full Reporter_90946_2021-04-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",DR,PT,Bus,May-21,"1,316",5,652,"9,790",90091_DR_PT_Active_Full Reporter_90946_2021-05-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",DR,PT,Bus,Jun-21,"1,836",7,751,"10,879",90091_DR_PT_Active_Full Reporter_90946_2021-06-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",DR,PT,Bus,Jul-21,"2,396",7,830,"12,085",90091_DR_PT_Active_Full Reporter_90946_2021-07-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",DR,PT,Bus,Aug-21,"2,442",7,872,"13,032",90091_DR_PT_Active_Full Reporter_90946_2021-08-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",DR,PT,Bus,Sep-21,"1,751",7,731,"10,787",90091_DR_PT_Active_Full Reporter_90946_2021-09-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",DR,PT,Bus,Oct-21,"1,874",7,783,"11,865",90091_DR_PT_Active_Full Reporter_90946_2021-10-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",DR,PT,Bus,Nov-21,"1,728",7,732,"10,664",90091_DR_PT_Active_Full Reporter_90946_2021-11-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",DR,PT,Bus,Dec-21,"2,148",7,842,"11,931",90091_DR_PT_Active_Full Reporter_90946_2021-12-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",MB,PT,Bus,Jan-21,"46,851",24,"9,097","135,892",90091_MB_PT_Active_Full Reporter_90946_2021-01-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",MB,PT,Bus,Feb-21,"36,195",24,"8,559","127,296",90091_MB_PT_Active_Full Reporter_90946_2021-02-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",MB,PT,Bus,Mar-21,"41,492",24,"9,705","144,716",90091_MB_PT_Active_Full Reporter_90946_2021-03-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",MB,PT,Bus,Apr-21,"43,358",24,"9,131","136,295",90091_MB_PT_Active_Full Reporter_90946_2021-04-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",MB,PT,Bus,May-21,"39,851",24,"9,074","134,510",90091_MB_PT_Active_Full Reporter_90946_2021-05-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",MB,PT,Bus,Jun-21,"40,675",24,"9,339","141,675",90091_MB_PT_Active_Full Reporter_90946_2021-06-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",MB,PT,Bus,Jul-21,"40,238",24,"9,349","140,542",90091_MB_PT_Active_Full Reporter_90946_2021-07-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",MB,PT,Bus,Aug-21,"45,641",24,"9,560","142,367",90091_MB_PT_Active_Full Reporter_90946_2021-08-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",MB,PT,Bus,Sep-21,"46,837",24,"9,267","136,849",90091_MB_PT_Active_Full Reporter_90946_2021-09-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",MB,PT,Bus,Oct-21,"45,919",26,"10,063","150,630",90091_MB_PT_Active_Full Reporter_90946_2021-10-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",MB,PT,Bus,Nov-21,"42,426",26,"9,837","145,992",90091_MB_PT_Active_Full Reporter_90946_2021-11-01,CA,9
90091,9091,City of Visalia  ,Active,Full Reporter,90946,"Visalia, CA",MB,PT,Bus,Dec-21,"38,900",26,"10,132","149,834",90091_MB_PT_Active_Full Reporter_90946_2021-12-01,CA,9
90092,9092,"City of Fairfield, California",Inactive,Full Reporter,28657,"Fairfield, CA",CB,PT,Bus,Jan-21,"5,735",13,"1,609","52,993",90092_CB_PT_Inactive_Full Reporter_28657_2021-01-01,CA,9
90092,9092,"City of Fairfield, California",Inactive,Full Reporter,28657,"Fairfield, CA",CB,PT,Bus,Feb-21,"6,162",13,"1,592","52,139",90092_CB_PT_Inactive_Full Reporter_28657_2021-02-01,CA,9
90092,9092,"City of Fairfield, California",Inactive,Full Reporter,28657,"Fairfield, CA",CB,PT,Bus,Mar-21,"7,491",13,"1,836","60,609",90092_CB_PT_Inactive_Full Reporter_28657_2021-03-01,CA,9
90092,9092,"City of Fairfield, California",Inactive,Full Reporter,28657,"Fairfield, CA",CB,PT,Bus,Apr-21,"7,525",13,"1,772","57,713",90092_CB_PT_Inactive_Full Reporter_28657_2021-04-01,CA,9
90092,9092,"City of Fairfield, California",Inactive,Full Reporter,28657,"Fairfield, CA",CB,PT,Bus,May-21,"7,199",13,"1,658","53,629",90092_CB_PT_Inactive_Full Reporter_28657_2021-05-01,CA,9
90092,9092,"City of Fairfield, California",Inactive,Full Reporter,28657,"Fairfield, CA",CB,PT,Bus,Jun-21,"8,230",13,"1,765","57,623",90092_CB_PT_Inactive_Full Reporter_28657_2021-06-01,CA,9
90092,9092,"City of Fairfield, California",Inactive,Full Reporter,28657,"Fairfield, CA",CB,PT,Bus,Jul-21,"8,182",10,"1,706","55,633",90092_CB_PT_Inactive_Full Reporter_28657_2021-07-01,CA,9
90092,9092,"City of Fairfield, California",Inactive,Full Reporter,28657,"Fairfield, CA",CB,PT,Bus,Aug-21,"8,979",14,"2,474","83,231",90092_CB_PT_Inactive_Full Reporter_28657_2021-08-01,CA,9
90092,9092,"City of Fairfield, California",Inactive,Full Reporter,28657,"Fairfield, CA",CB,PT,Bus,Sep-21,"9,556",14,"2,356","79,344",90092_CB_PT_Inactive_Full Reporter_28657_2021-09-01,CA,9
